what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1718828092085
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1718828092093
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1718828092095
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1718828092095
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1718828092199
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1718828092201
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1718828092209
os,sysinfo,,,"win32",1718828092221
arch,sysinfo,,,"x86_64",1718828092221
ws,sysinfo,,,"win32",1718828092431
locale,sysinfo,,,"fr_FR",1718828092431
processors,sysinfo,,,"2",1718828092431
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1718828092431
java.runtime.version,sysinfo,,,"1.8.0_161-b12",1718828092431
java.specification.name,sysinfo,,,"Java Platform API Specification",1718828092431
java.specification.vendor,sysinfo,,,"Oracle Corporation",1718828092431
java.specification.version,sysinfo,,,"1.8",1718828092431
java.vendor,sysinfo,,,"Oracle Corporation",1718828092431
java.version,sysinfo,,,"1.8.0_161",1718828092431
java.vm.info,sysinfo,,,"mixed mode",1718828092431
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1718828092431
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1718828092431
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1718828092431
java.vm.specification.version,sysinfo,,,"1.8",1718828092431
java.vm.vendor,sysinfo,,,"Oracle Corporation",1718828092431
java.vm.version,sysinfo,,,"25.161-b12",1718828092431
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1718828093168
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1718828093239
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1718828096170
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1718828096819
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1718828096829
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1718828097554
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1718828124877
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1718828125397
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1718828125397
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1718828129875
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1718828130362
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1718828130382
