what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742572514
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1717742574888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742577465
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1717742581058
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742583292
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1717742583354
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742587150
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742659680
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1717742661258
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1717742666772
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742677581
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742684725
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1717742687412
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742689724
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1717742693379
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742695456
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1717742695487
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742698096
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742932992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742936459
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742938428
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742940771
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742943223
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742947112
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742953815
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717742955440
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1717742957658
