what,kind,bundleId,bundleVersion,description,time
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1718109125071
java.vm.specification.version,sysinfo,,,"1.8",1718109125071
java.vm.vendor,sysinfo,,,"Oracle Corporation",1718109125071
java.vm.version,sysinfo,,,"25.161-b12",1718109125071
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1718109126171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1718109131143
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1718109136066
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1718109246886
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1718109313700
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1718109429305
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1718109429378
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1718109429409
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1718109429590
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1718109429650
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1718109508934
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1718109511777
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1718109512056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1718109515426
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1718109515894
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1718109516733
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1718109524947
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1718109732625
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1718109743055
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1718109746819
