what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1719477381297
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1719477381529
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1719477384612
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477384776
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477394561
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1719477405181
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1719477411212
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477411324
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477413385
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477419808
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477420361
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477424178
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477425119
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477430070
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477430485
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477437355
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1719477446753
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477450527
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1719477456735
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477456858
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477460688
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477476334
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477486861
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477525387
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477532497
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477546695
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477566629
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477644980
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477663818
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477685848
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477713705
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477730110
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477734304
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477804524
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477812247
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477823862
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477866221
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477876304
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477879136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477911404
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1719477923857
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477924210
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477929895
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1719477951620
