what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717270513046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717270542001
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717270549553
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717270801136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717270820560
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717270847509
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1717270854822
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1717270869072
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717270871486
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717270877298
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717270885155
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717271558420
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717271588179
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717271648409
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1717271680208
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1717271685584
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717271687989
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717271694948
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717271697613
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717271778772
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717271803080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717271803342
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1717271808154
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717271815515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717271815775
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1717271820247
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717271824270
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717271836421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1717271842363
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1717271847878
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717271850572
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1717271854829
